Package version:,2.1.7
Scenario:,apartment1
Connectivity:,global
Planner type:,objectsearch
Robot count:,3
Branch reuse:,enabled
Local reward:,enabled
Min. tree age:,48
Iteration discount:,0.8
Exploration factor:,0.2
Min plan value:,0.001
Action caching:,disabled
ROS time multiplier:,1

Time [s], Map uncertainty (global) [-], Map uncertainty (GS) [-], Total distance [m], Distance (robot 1) [m], Map uncertainty (robot 1) [-], Distance (robot 2) [m], Map uncertainty (robot 2) [-], Distance (robot 3) [m], Map uncertainty (robot 3) [-], Navigation failures
15.9496, 0.955917, 0.940365, 0, 0, 0.940365, 0, 0.940365, 0, 0.940365, 0
16.3233, 0.955917, 0.940365, 0, 0, 0.940365, 0, 0.940365, 0, 0.940365, 0
16.705, 0.955917, 0.940365, 0, 0, 0.940365, 0, 0.940365, 0, 0.940365, 0
17.0868, 0.955917, 0.940365, 0, 0, 0.940365, 0, 0.940365, 0, 0.940365, 0
17.444, 0.955917, 0.940365, 0, 0, 0.940365, 0, 0.940365, 0, 0.940365, 0
17.8501, 0.955917, 0.940365, 0, 0, 0.940365, 0, 0.940365, 0, 0.940365, 0
18.2034, 0.955917, 0.940365, 0, 0, 0.940365, 0, 0.940365, 0, 0.940365, 0
18.5729, 0.955917, 0.940365, 0, 0, 0.940365, 0, 0.940365, 0, 0.940365, 0
18.9546, 0.955917, 0.940365, 0, 0, 0.940365, 0, 0.940365, 0, 0.940365, 0
19.3242, 0.955917, 0.940365, 0, 0, 0.940365, 0, 0.940365, 0, 0.940365, 0
19.6935, 0.955917, 0.940365, 0, 0, 0.940365, 0, 0.940365, 0, 0.940365, 0
20.0834, 0.955917, 0.940365, 0, 0, 0.940365, 0, 0.940365, 0, 0.940365, 0
20.469, 0.955917, 0.940365, 0, 0, 0.940365, 0, 0.940365, 0, 0.940365, 0
20.8261, 0.955917, 0.940365, 0, 0, 0.940365, 0, 0.940365, 0, 0.940365, 0
21.2117, 0.955917, 0.940365, 0, 0, 0.940365, 0, 0.940365, 0, 0.940365, 0
21.5769, 0.955917, 0.940365, 0, 0, 0.940365, 0, 0.940365, 0, 0.940365, 0
21.9707, 0.955917, 0.940365, 0, 0, 0.940365, 0, 0.940365, 0, 0.940365, 0
22.3525, 0.955917, 0.940365, 0, 0, 0.940365, 0, 0.940365, 0, 0.940365, 0
22.7137, 0.955917, 0.940365, 0, 0, 0.940365, 0, 0.940365, 0, 0.940365, 0
23.0993, 0.955917, 0.940365, 0, 0, 0.940365, 0, 0.940365, 0, 0.940365, 0
23.4606, 0.955917, 0.940365, 0, 0, 0.940365, 0, 0.940365, 0, 0.940365, 0
23.8301, 0.955917, 0.940365, 0.0649611, 0.0649611, 0.940365, 0, 0.940365, 0, 0.940365, 0
24.224, 0.936763, 0.940365, 0.869074, 0.869074, 0.935742, 0, 0.935742, 0, 0.940365, 0
24.6057, 0.91995, 0.92763, 1.72983, 1.72983, 0.918854, 0, 0.931484, 0, 0.92763, 0
24.9628, 0.913133, 0.912708, 2.06276, 2.06276, 0.909414, 0, 0.912708, 0, 0.912708, 0
25.3445, 0.906683, 0.905065, 2.66369, 2.66369, 0.902422, 0, 0.909414, 0, 0.905065, 0
25.7341, 0.893446, 0.898516, 3.32929, 3.32929, 0.89026, 0, 0.898516, 0, 0.898516, 0
26.1522, 0.893417, 0.889154, 3.93002, 3.93002, 0.888854, 0, 0.889154, 0, 0.888854, 0
26.5054, 0.893408, 0.888724, 4.7256, 4.7256, 0.888437, 0, 0.888724, 0, 0.888724, 0
26.8586, 0.893085, 0.888385, 5.39144, 5.39144, 0.888359, 0, 0.888385, 0, 0.888385, 0
27.2159, 0.893023, 0.888086, 5.52947, 5.52947, 0.888034, 0, 0.888099, 0, 0.888099, 0
27.5814, 0.893023, 0.888034, 5.52947, 5.52947, 0.888034, 0, 0.888034, 0, 0.888034, 0
27.967, 0.893023, 0.888034, 5.52947, 5.52947, 0.888034, 0, 0.888034, 0, 0.888034, 0
28.3364, 0.893023, 0.888034, 5.52947, 5.52947, 0.888034, 0, 0.888034, 0, 0.888034, 0
28.6975, 0.893023, 0.888034, 5.52947, 5.52947, 0.888034, 0, 0.888034, 0, 0.888034, 0
29.0993, 0.893023, 0.888034, 5.52947, 5.52947, 0.888034, 0, 0.888034, 0, 0.888034, 0
29.4768, 0.893023, 0.888034, 5.52947, 5.52947, 0.888034, 0, 0.888034, 0, 0.888034, 0
29.8625, 0.893023, 0.888034, 5.52947, 5.52947, 0.888034, 0, 0.888034, 0, 0.888034, 0
30.2359, 0.893021, 0.888034, 5.66746, 5.66746, 0.888034, 0, 0.888034, 0, 0.888034, 0
30.5971, 0.893021, 0.888034, 6.20319, 6.20319, 0.887943, 0, 0.888034, 0, 0.888034, 0
30.9461, 0.893021, 0.887917, 6.20319, 6.20319, 0.887917, 0, 0.887917, 0, 0.887917, 0
31.3075, 0.893006, 0.887917, 6.86925, 6.86925, 0.887917, 0, 0.887917, 0, 0.887917, 0
31.693, 0.892992, 0.887878, 7.13704, 7.13704, 0.887878, 0, 0.887878, 0, 0.887878, 0
32.0581, 0.892988, 0.887852, 7.94036, 7.94036, 0.887852, 0, 0.887852, 0, 0.887852, 0
32.4111, 0.892962, 0.887852, 8.07024, 8.07024, 0.887826, 0, 0.887852, 0, 0.887826, 0
32.7643, 0.891742, 0.887799, 8.73596, 8.73596, 0.887799, 0, 0.887799, 0, 0.887799, 0
33.1497, 0.888865, 0.885534, 9.40129, 9.40129, 0.882839, 0, 0.887031, 0, 0.885534, 0
33.5351, 0.884915, 0.881263, 10.0749, 10.0749, 0.881263, 0, 0.881263, 0, 0.881263, 0
33.8882, 0.884877, 0.879518, 10.5374, 10.5374, 0.878398, 0, 0.879518, 0, 0.879518, 0
34.2697, 0.884858, 0.878372, 11.3408, 11.3408, 0.878307, 0, 0.878372, 0, 0.878372, 0
34.6187, 0.884848, 0.878294, 11.9417, 11.9417, 0.878203, 0, 0.878294, 0, 0.878294, 0
35.0003, 0.884848, 0.87819, 12.0066, 12.0066, 0.87819, 0, 0.878203, 0, 0.87819, 0
35.3495, 0.884848, 0.87819, 12.8755, 12.8755, 0.878151, 0, 0.87819, 0, 0.87819, 0
35.715, 0.884844, 0.878151, 13.4115, 13.4115, 0.878138, 0, 0.878151, 0, 0.878151, 0
36.0763, 0.88266, 0.878073, 14.2072, 14.2072, 0.878073, 0, 0.878073, 0, 0.878073, 0
36.4415, 0.875254, 0.873047, 14.9458, 14.9458, 0.873047, 0, 0.873047, 0, 0.873047, 0
36.7863, 0.868917, 0.868659, 15.4084, 15.4084, 0.86138, 0, 0.868659, 0, 0.868659, 0
37.1597, 0.863629, 0.860104, 16.1391, 16.1391, 0.857904, 0, 0.860104, 0, 0.859557, 0
37.5166, 0.861923, 0.85599, 16.4716, 16.4716, 0.85599, 0, 0.85599, 0, 0.85599, 0
37.89, 0.861715, 0.85599, 16.8691, 16.8691, 0.855781, 0, 0.855781, 0, 0.855781, 0
38.2391, 0.861715, 0.855664, 16.8691, 16.8691, 0.855664, 0, 0.855664, 0, 0.855664, 0
38.5962, 0.861515, 0.855664, 17.3967, 17.3967, 0.855664, 0, 0.855664, 0, 0.855664, 0
38.9454, 0.861179, 0.855547, 18.2654, 18.2654, 0.855, 0, 0.855547, 0, 0.85526, 0
39.3392, 0.860771, 0.854922, 18.8664, 18.8664, 0.854844, 0, 0.855, 0, 0.854922, 0
39.6884, 0.860537, 0.854648, 19.5971, 19.5971, 0.854479, 0, 0.854648, 0, 0.854648, 0
40.0414, 0.860356, 0.854388, 19.865, 19.865, 0.854388, 0, 0.854388, 0, 0.854388, 0
40.3783, 0.860356, 0.854388, 19.865, 19.865, 0.854388, 0, 0.854388, 0, 0.854388, 0
40.7639, 0.860356, 0.854388, 19.865, 19.865, 0.854388, 0, 0.854388, 0, 0.854388, 0
41.1212, 0.860356, 0.854388, 19.865, 19.865, 0.854388, 0, 0.854388, 0, 0.854388, 0
41.4785, 0.860356, 0.854388, 20.0031, 20.0031, 0.854388, 0, 0.854388, 0, 0.854388, 0
41.8563, 0.860354, 0.854375, 20.7992, 20.7992, 0.854375, 0, 0.854375, 0, 0.854375, 0
42.2177, 0.860354, 0.854375, 21.5303, 21.5303, 0.854349, 0, 0.854375, 0, 0.854375, 0
42.583, 0.860352, 0.854349, 22.3988, 22.3988, 0.854336, 0, 0.854349, 0, 0.854349, 0
42.9645, 0.860342, 0.854323, 22.9995, 22.9995, 0.853997, 0, 0.854336, 0, 0.854323, 0
43.3341, 0.860229, 0.853997, 22.9995, 22.9995, 0.853997, 0, 0.853997, 0, 0.853997, 0
43.6913, 0.856469, 0.853672, 23.8034, 23.8034, 0.850013, 0, 0.853997, 0, 0.853672, 0
44.0525, 0.844435, 0.846576, 24.6145, 24.6145, 0.843789, 0, 0.843789, 0, 0.846576, 0
44.4218, 0.822208, 0.819961, 25.3482, 25.3482, 0.819961, 0, 0.837982, 0, 0.837982, 0
44.771, 0.811219, 0.812773, 26.1893, 26.1893, 0.805768, 0, 0.807135, 0, 0.807135, 0
45.1729, 0.81074, 0.80513, 27.1629, 27.1629, 0.805065, 0, 0.80513, 0, 0.80513, 0
45.5301, 0.810408, 0.805039, 27.6921, 27.6921, 0.805039, 0, 0.805039, 0, 0.805039, 0
45.8712, 0.810177, 0.804844, 28.6385, 28.6385, 0.804518, 0, 0.804844, 0, 0.804518, 0
46.2324, 0.80551, 0.804414, 29.4577, 29.4577, 0.804414, 0, 0.804427, 0, 0.804427, 0
46.5896, 0.792052, 0.786888, 30.1865, 30.1865, 0.786888, 0, 0.786888, 0, 0.786888, 0
46.9385, 0.791967, 0.785534, 30.7139, 30.7139, 0.78543, 0, 0.786289, 0, 0.786289, 0
47.2834, 0.791402, 0.785404, 31.5109, 31.5109, 0.784922, 0, 0.784922, 0, 0.784922, 0
47.6364, 0.791396, 0.784857, 32.2938, 32.2938, 0.784857, 0, 0.784857, 0, 0.784896, 0
47.9897, 0.791354, 0.784857, 33.1156, 33.1156, 0.784857, 0, 0.784857, 0, 0.784857, 0
48.3307, 0.791346, 0.784857, 33.8466, 33.8466, 0.784857, 0, 0.784857, 0, 0.784857, 0
48.688, 0.791333, 0.784818, 34.45, 34.45, 0.784805, 0, 0.784857, 0, 0.784818, 0
49.0454, 0.791067, 0.784779, 34.9076, 34.9076, 0.784701, 0, 0.784727, 0, 0.784779, 0
49.4146, 0.791037, 0.784701, 35.2403, 35.2403, 0.784701, 0, 0.784701, 0, 0.784701, 0
49.7555, 0.791037, 0.784687, 35.2403, 35.2403, 0.784687, 0, 0.784687, 0, 0.784687, 0
50.1006, 0.790915, 0.784687, 35.8412, 35.8412, 0.784687, 0, 0.784687, 0, 0.784687, 0
50.4456, 0.789596, 0.784245, 36.58, 36.58, 0.783372, 0, 0.784245, 0, 0.784245, 0
50.7826, 0.786929, 0.782396, 37.2454, 37.2454, 0.781693, 0, 0.782396, 0, 0.782396, 0
51.1601, 0.784846, 0.779479, 37.8464, 37.8464, 0.778698, 0, 0.780286, 0, 0.779479, 0
51.4971, 0.784846, 0.778411, 37.9762, 37.9762, 0.778411, 0, 0.778411, 0, 0.778411, 0
51.9071, 0.783927, 0.778151, 38.7151, 38.7151, 0.777643, 0, 0.778151, 0, 0.778151, 0
52.2642, 0.783212, 0.777161, 39.6437, 39.6437, 0.776628, 0, 0.777161, 0, 0.777161, 0
52.6133, 0.783094, 0.776628, 40.2445, 40.2445, 0.776354, 0, 0.776576, 0, 0.776628, 0
52.9664, 0.783081, 0.776354, 41.1504, 41.1504, 0.776354, 0, 0.776354, 0, 0.776354, 0
53.3153, 0.783071, 0.776354, 41.686, 41.686, 0.776354, 0, 0.776354, 0, 0.776354, 0
53.6522, 0.783058, 0.776354, 42.4164, 42.4164, 0.776354, 0, 0.776354, 0, 0.776354, 0
53.9933, 0.783035, 0.776354, 43.3261, 43.3261, 0.776328, 0, 0.776354, 0, 0.776354, 0
54.4034, 0.783027, 0.776328, 44.3441, 44.3441, 0.776328, 0, 0.776328, 0, 0.776328, 0
54.7608, 0.783027, 0.776328, 44.8803, 44.8803, 0.776328, 0, 0.776328, 0, 0.776328, 0
55.114, 0.783021, 0.776328, 45.6109, 45.6109, 0.776328, 0, 0.776328, 0, 0.776328, 0
55.4915, 0.783017, 0.776328, 46.4758, 46.4758, 0.776328, 0, 0.776328, 0, 0.776328, 0
55.8568, 0.783017, 0.776328, 47.6925, 47.6925, 0.776159, 0, 0.776328, 0, 0.776328, 0
56.2465, 0.783017, 0.776159, 48.402, 48.402, 0.776159, 0, 0.776159, 0, 0.776159, 0
56.5873, 0.782973, 0.776159, 49.0028, 49.0028, 0.776094, 0, 0.776159, 0, 0.776159, 0
56.9322, 0.782967, 0.775924, 50.0355, 50.0355, 0.775924, 0, 0.775924, 0, 0.775924, 0
57.2689, 0.782967, 0.775924, 50.7186, 50.7186, 0.775898, 0, 0.775924, 0, 0.775898, 0
57.6381, 0.782958, 0.775898, 51.6405, 51.6405, 0.775898, 0, 0.775898, 0, 0.775898, 0
57.9912, 0.782031, 0.775742, 52.2073, 52.2073, 0.775378, 0, 0.775742, 0, 0.775742, 0
58.377, 0.779819, 0.773385, 52.8376, 52.8376, 0.772852, 0, 0.773385, 0, 0.77293, 0
58.7343, 0.779819, 0.772852, 52.8376, 52.8376, 0.772852, 0, 0.772852, 0, 0.772852, 0
59.1239, 0.779819, 0.772852, 52.8376, 52.8376, 0.772852, 0, 0.772852, 0, 0.772852, 0
59.5055, 0.779819, 0.772852, 52.8376, 52.8376, 0.772852, 0, 0.772852, 0, 0.772852, 0
59.8715, 0.779819, 0.772852, 52.8376, 52.8376, 0.772852, 0, 0.772852, 0, 0.772852, 0
60.2162, 0.779819, 0.772852, 52.8376, 52.8376, 0.772852, 0, 0.772852, 0, 0.772852, 0
60.6019, 0.779819, 0.772852, 52.8376, 52.8376, 0.772852, 0, 0.772852, 0, 0.772852, 0
60.9427, 0.779819, 0.772852, 52.8376, 52.8376, 0.772852, 0, 0.772852, 0, 0.772852, 0
61.3406, 0.779819, 0.772852, 52.8376, 52.8376, 0.772852, 0, 0.772852, 0, 0.772852, 0
61.7018, 0.779819, 0.772852, 52.8376, 52.8376, 0.772852, 0, 0.772852, 0, 0.772852, 0
62.0634, 0.779819, 0.772852, 52.8376, 52.8376, 0.772852, 0, 0.772852, 0, 0.772852, 0
62.445, 0.779819, 0.772852, 52.8376, 52.8376, 0.772852, 0, 0.772852, 0, 0.772852, 0
62.8265, 0.779819, 0.772852, 52.8376, 52.8376, 0.772852, 0, 0.772852, 0, 0.772852, 0
63.2324, 0.779819, 0.772852, 52.8376, 52.8376, 0.772852, 0, 0.772852, 0, 0.772852, 0
63.6057, 0.779819, 0.772852, 52.8376, 52.8376, 0.772852, 0, 0.772852, 0, 0.772852, 0
63.9994, 0.779819, 0.772852, 52.8376, 52.8376, 0.772852, 0, 0.772852, 0, 0.772852, 0
64.3767, 0.779819, 0.772852, 52.8376, 52.8376, 0.772852, 0, 0.772852, 0, 0.772852, 0
64.7544, 0.779819, 0.772852, 52.8376, 52.8376, 0.772852, 0, 0.772852, 0, 0.772852, 0
65.1521, 0.779819, 0.772852, 52.8376, 52.8376, 0.772852, 0, 0.772852, 0, 0.772852, 0
65.5134, 0.779819, 0.772852, 52.8376, 52.8376, 0.772852, 0, 0.772852, 0, 0.772852, 0
65.8504, 0.779819, 0.772852, 52.8376, 52.8376, 0.772852, 0, 0.772852, 0, 0.772852, 0
66.2114, 0.779819, 0.772852, 52.8376, 52.8376, 0.772852, 0, 0.772852, 0, 0.772852, 0
66.5644, 0.779819, 0.772852, 52.8376, 52.8376, 0.772852, 0, 0.772852, 0, 0.772852, 0
66.9499, 0.779819, 0.772852, 52.8376, 52.8376, 0.772852, 0, 0.772852, 0, 0.772852, 0
67.3397, 0.779819, 0.772852, 52.8376, 52.8376, 0.772852, 0, 0.772852, 0, 0.772852, 0
67.7009, 0.779819, 0.772852, 52.8376, 52.8376, 0.772852, 0, 0.772852, 0, 0.772852, 0
68.0784, 0.779819, 0.772852, 52.8376, 52.8376, 0.772852, 0, 0.772852, 0, 0.772852, 0
68.4192, 0.779819, 0.772852, 52.8376, 52.8376, 0.772852, 0, 0.772852, 0, 0.772852, 0
68.7724, 0.779819, 0.772852, 52.8376, 52.8376, 0.772852, 0, 0.772852, 0, 0.772852, 0
69.1703, 0.779819, 0.772852, 52.8376, 52.8376, 0.772852, 0, 0.772852, 0, 0.772852, 0
69.5479, 0.779819, 0.772852, 52.8376, 52.8376, 0.772852, 0, 0.772852, 0, 0.772852, 0
69.9254, 0.779819, 0.772852, 52.8376, 52.8376, 0.772852, 0, 0.772852, 0, 0.772852, 0
70.3071, 0.779819, 0.772852, 52.8376, 52.8376, 0.772852, 0, 0.772852, 0, 0.772852, 0
70.6561, 0.779819, 0.772852, 52.8376, 52.8376, 0.772852, 0, 0.772852, 0, 0.772852, 0
71.0051, 0.779819, 0.772852, 52.8376, 52.8376, 0.772852, 0, 0.772852, 0, 0.772852, 0
71.3827, 0.779819, 0.772852, 52.8376, 52.8376, 0.772852, 0, 0.772852, 0, 0.772852, 0
71.7278, 0.779819, 0.772852, 52.8376, 52.8376, 0.772852, 0, 0.772852, 0, 0.772852, 0
72.1094, 0.779819, 0.772852, 52.8376, 52.8376, 0.772852, 0, 0.772852, 0, 0.772852, 0
72.4952, 0.779819, 0.772852, 52.8376, 52.8376, 0.772852, 0, 0.772852, 0, 0.772852, 0
72.8852, 0.779819, 0.772852, 52.8376, 52.8376, 0.772852, 0, 0.772852, 0, 0.772852, 0
73.2506, 0.779819, 0.772852, 52.8376, 52.8376, 0.772852, 0, 0.772852, 0, 0.772852, 0
73.6118, 0.779819, 0.772852, 52.8376, 52.8376, 0.772852, 0, 0.772852, 0, 0.772852, 0
73.9809, 0.779819, 0.772852, 52.8376, 52.8376, 0.772852, 0, 0.772852, 0, 0.772852, 0
74.3545, 0.779819, 0.772852, 52.8376, 52.8376, 0.772852, 0, 0.772852, 0, 0.772852, 0
74.744, 0.779819, 0.772852, 52.8376, 52.8376, 0.772852, 0, 0.772852, 0, 0.772852, 0
75.1134, 0.779819, 0.772852, 52.8376, 52.8376, 0.772852, 0, 0.772852, 0, 0.772852, 0
75.4827, 0.779819, 0.772852, 52.8376, 52.8376, 0.772852, 0, 0.772852, 0, 0.772852, 0
75.856, 0.779819, 0.772852, 52.8376, 52.8376, 0.772852, 0, 0.772852, 0, 0.772852, 0
76.2415, 0.779819, 0.772852, 52.8376, 52.8376, 0.772852, 0, 0.772852, 0, 0.772852, 0
76.6188, 0.779819, 0.772852, 52.8376, 52.8376, 0.772852, 0, 0.772852, 0, 0.772852, 0
77.0084, 0.779819, 0.772852, 52.8376, 52.8376, 0.772852, 0, 0.772852, 0, 0.772852, 0
77.3941, 0.779819, 0.772852, 52.8376, 52.8376, 0.772852, 0, 0.772852, 0, 0.772852, 0
77.7958, 0.779819, 0.772852, 52.8376, 52.8376, 0.772852, 0, 0.772852, 0, 0.772852, 0
78.1408, 0.779819, 0.772852, 52.8376, 52.8376, 0.772852, 0, 0.772852, 0, 0.772852, 0
78.4899, 0.779819, 0.772852, 52.8376, 52.8376, 0.772852, 0, 0.772852, 0, 0.772852, 0
78.8674, 0.779819, 0.772852, 52.8376, 52.8376, 0.772852, 0, 0.772852, 0, 0.772852, 0
79.2327, 0.779819, 0.772852, 52.8376, 52.8376, 0.772852, 0, 0.772852, 0, 0.772852, 0
79.6346, 0.779819, 0.772852, 52.8376, 52.8376, 0.772852, 0, 0.772852, 0, 0.772852, 0
79.9757, 0.779819, 0.772852, 52.8376, 52.8376, 0.772852, 0, 0.772852, 0, 0.772852, 0
80.3369, 0.779819, 0.772852, 52.8376, 52.8376, 0.772852, 0, 0.772852, 0, 0.772852, 0
80.686, 0.779819, 0.772852, 52.8376, 52.8376, 0.772852, 0, 0.772852, 0, 0.772852, 0
81.0758, 0.779819, 0.772852, 52.8376, 52.8376, 0.772852, 0, 0.772852, 0, 0.772852, 0
81.4613, 0.779819, 0.772852, 52.8376, 52.8376, 0.772852, 0, 0.772852, 0, 0.772852, 0
81.806, 0.779819, 0.772852, 52.8376, 52.8376, 0.772852, 0, 0.772852, 0, 0.772852, 0
82.1995, 0.779819, 0.772852, 52.8376, 52.8376, 0.772852, 0, 0.772852, 0, 0.772852, 0
82.5646, 0.779819, 0.772852, 52.8376, 52.8376, 0.772852, 0, 0.772852, 0, 0.772852, 0
82.9095, 0.779819, 0.772852, 52.8376, 52.8376, 0.772852, 0, 0.772852, 0, 0.772852, 0
83.2544, 0.779819, 0.772852, 52.8376, 52.8376, 0.772852, 0, 0.772852, 0, 0.772852, 0
83.6279, 0.779819, 0.772852, 52.8376, 52.8376, 0.772852, 0, 0.772852, 0, 0.772852, 0
84.058, 0.779819, 0.772852, 52.8376, 52.8376, 0.772852, 0, 0.772852, 0, 0.772852, 0
84.4516, 0.779819, 0.772852, 52.8376, 52.8376, 0.772852, 0, 0.772852, 0, 0.772852, 0
84.8169, 0.779819, 0.772852, 52.8376, 52.8376, 0.772852, 0, 0.772852, 0, 0.772852, 0
85.1659, 0.779819, 0.772852, 52.8376, 52.8376, 0.772852, 0, 0.772852, 0, 0.772852, 0
85.5231, 0.779819, 0.772852, 52.8376, 52.8376, 0.772852, 0, 0.772852, 0, 0.772852, 0
85.9127, 0.779819, 0.772852, 52.8376, 52.8376, 0.772852, 0, 0.772852, 0, 0.772852, 0
86.2698, 0.779819, 0.772852, 52.8376, 52.8376, 0.772852, 0, 0.772852, 0, 0.772852, 0
86.6311, 0.779819, 0.772852, 52.8376, 52.8376, 0.772852, 0, 0.772852, 0, 0.772852, 0
87.0246, 0.779819, 0.772852, 52.8376, 52.8376, 0.772852, 0, 0.772852, 0, 0.772852, 0
87.4101, 0.779819, 0.772852, 52.8376, 52.8376, 0.772852, 0, 0.772852, 0, 0.772852, 0
87.7794, 0.779819, 0.772852, 52.8376, 52.8376, 0.772852, 0, 0.772852, 0, 0.772852, 0
88.1692, 0.779819, 0.772852, 52.8376, 52.8376, 0.772852, 0, 0.772852, 0, 0.772852, 0
88.5507, 0.779819, 0.772852, 52.8376, 52.8376, 0.772852, 0, 0.772852, 0, 0.772852, 0
88.9483, 0.779819, 0.772852, 52.8376, 52.8376, 0.772852, 0, 0.772852, 0, 0.772852, 0
89.3217, 0.779819, 0.772852, 52.8376, 52.8376, 0.772852, 0, 0.772852, 0, 0.772852, 0
89.6586, 0.779819, 0.772852, 52.8376, 52.8376, 0.772852, 0, 0.772852, 0, 0.772852, 0
90.0482, 0.779819, 0.772852, 52.8376, 52.8376, 0.772852, 0, 0.772852, 0, 0.772852, 0
90.4134, 0.779819, 0.772852, 52.8376, 52.8376, 0.772852, 0, 0.772852, 0, 0.772852, 0
90.7868, 0.779819, 0.772852, 52.8376, 52.8376, 0.772852, 0, 0.772852, 0, 0.772852, 0
91.1805, 0.779819, 0.772852, 52.8376, 52.8376, 0.772852, 0, 0.772852, 0, 0.772852, 0
91.5537, 0.779819, 0.772852, 52.8376, 52.8376, 0.772852, 0, 0.772852, 0, 0.772852, 0
