Package version:,2.1.7
Scenario:,apartment1
Connectivity:,global
Planner type:,objectsearch
Robot count:,1
Branch reuse:,enabled
Local reward:,enabled
Min. tree age:,48
Iteration discount:,0.8
Exploration factor:,0.2
Min plan value:,0.001
Action caching:,disabled
ROS time multiplier:,1

Time [s], Map uncertainty (global) [-], Map uncertainty (GS) [-], Total distance [m], Distance (robot 1) [m], Map uncertainty (robot 1) [-], Navigation failures
11.464, 0.868971, 0.862109, 7.64736, 7.64736, 0.861211, 0
11.8376, 0.862096, 0.856836, 8.1809, 8.1809, 0.856836, 0
12.2111, 0.85626, 0.85207, 8.83865, 8.83865, 0.85207, 0
12.5926, 0.842854, 0.835664, 9.49627, 9.49627, 0.830156, 0
12.954, 0.816723, 0.813021, 10.1028, 10.1028, 0.807422, 0
13.3113, 0.814019, 0.805182, 10.1028, 10.1028, 0.805182, 0
13.6685, 0.814019, 0.805182, 10.1028, 10.1028, 0.805182, 0
14.042, 0.814019, 0.805182, 10.1028, 10.1028, 0.805182, 0
14.3953, 0.814019, 0.805182, 10.1028, 10.1028, 0.805182, 0
14.7606, 0.814019, 0.805182, 10.1028, 10.1028, 0.805182, 0
15.1261, 0.814019, 0.805182, 10.1028, 10.1028, 0.805182, 0
15.4873, 0.814019, 0.805182, 10.1028, 10.1028, 0.805182, 0
15.8893, 0.814019, 0.805182, 10.1028, 10.1028, 0.805182, 0
16.2345, 0.814019, 0.805182, 10.1028, 10.1028, 0.805182, 0
16.6365, 0.814019, 0.805182, 10.1028, 10.1028, 0.805182, 0
17.0182, 0.814019, 0.805182, 10.1028, 10.1028, 0.805182, 0
17.3796, 0.814019, 0.805182, 10.1028, 10.1028, 0.805182, 0
17.7531, 0.814019, 0.805182, 10.1028, 10.1028, 0.805182, 0
18.143, 0.810967, 0.804089, 10.7021, 10.7021, 0.804089, 0
18.5003, 0.809575, 0.802161, 11.4842, 11.4842, 0.801471, 0
18.8577, 0.806704, 0.799076, 12.0252, 12.0252, 0.799076, 0
19.2233, 0.802008, 0.794167, 12.749, 12.749, 0.794167, 0
19.593, 0.791854, 0.783307, 13.4071, 13.4071, 0.78082, 0
19.9381, 0.782273, 0.775794, 13.8895, 13.8895, 0.774297, 0
20.3279, 0.774735, 0.767409, 14.6058, 14.6058, 0.767409, 0
20.7217, 0.759038, 0.751315, 15.3878, 15.3878, 0.749596, 0
21.0669, 0.748023, 0.737812, 15.746, 15.746, 0.737812, 0
21.4401, 0.748023, 0.737812, 15.746, 15.746, 0.737812, 0
21.7974, 0.748023, 0.737812, 15.746, 15.746, 0.737812, 0
22.1506, 0.748023, 0.737812, 15.746, 15.746, 0.737812, 0
22.5038, 0.748023, 0.737812, 15.746, 15.746, 0.737812, 0
22.8813, 0.748023, 0.737812, 15.746, 15.746, 0.737812, 0
23.2345, 0.748023, 0.737812, 15.746, 15.746, 0.737812, 0
23.6119, 0.748023, 0.737812, 15.746, 15.746, 0.737812, 0
23.9774, 0.748023, 0.737812, 15.746, 15.746, 0.737812, 0
24.3226, 0.748023, 0.737812, 15.746, 15.746, 0.737812, 0
24.6758, 0.748023, 0.737812, 15.746, 15.746, 0.737812, 0
25.0251, 0.748023, 0.737812, 15.746, 15.746, 0.737812, 0
25.3743, 0.748023, 0.737812, 15.746, 15.746, 0.737812, 0
25.7155, 0.748023, 0.737812, 15.746, 15.746, 0.737812, 0
26.0931, 0.743669, 0.735443, 16.4088, 16.4088, 0.735443, 0
26.4545, 0.740269, 0.731615, 17.0081, 17.0081, 0.73112, 0
26.7956, 0.73779, 0.728307, 17.6075, 17.6075, 0.728307, 0
27.1568, 0.735056, 0.724922, 18.3236, 18.3236, 0.724297, 0
27.5507, 0.732235, 0.722565, 18.9303, 18.9303, 0.722344, 0
27.8877, 0.7297, 0.720091, 19.6463, 19.6463, 0.720091, 0
28.2328, 0.726298, 0.717096, 20.1872, 20.1872, 0.716081, 0
28.5902, 0.723562, 0.712865, 20.8452, 20.8452, 0.713451, 0
28.9354, 0.720487, 0.709661, 21.4446, 21.4446, 0.710326, 0
29.2886, 0.717719, 0.707161, 22.168, 22.168, 0.706445, 0
29.6702, 0.713688, 0.702839, 22.7672, 22.7672, 0.703398, 0
30.0193, 0.708712, 0.699961, 23.4248, 23.4248, 0.699961, 0
30.3806, 0.705965, 0.697201, 23.9656, 23.9656, 0.696797, 0
30.738, 0.703329, 0.694206, 24.5138, 24.5138, 0.693724, 0
31.0953, 0.695052, 0.687474, 25.1651, 25.1651, 0.683529, 0
31.4363, 0.689173, 0.67888, 25.4063, 25.4063, 0.67888, 0
31.8302, 0.689173, 0.67888, 25.4063, 25.4063, 0.67888, 0
32.212, 0.689173, 0.67888, 25.4063, 25.4063, 0.67888, 0
32.5693, 0.689173, 0.67888, 25.4063, 25.4063, 0.67888, 0
32.9268, 0.689173, 0.67888, 25.4063, 25.4063, 0.67888, 0
33.272, 0.689173, 0.67888, 25.4063, 25.4063, 0.67888, 0
33.6215, 0.689173, 0.67888, 25.4063, 25.4063, 0.67888, 0
33.9586, 0.689173, 0.67888, 25.4063, 25.4063, 0.67888, 0
34.3121, 0.689173, 0.67888, 25.4063, 25.4063, 0.67888, 0
34.6531, 0.689173, 0.67888, 25.4063, 25.4063, 0.67888, 0
35.0512, 0.689173, 0.67888, 25.4063, 25.4063, 0.67888, 0
35.3924, 0.689173, 0.67888, 25.4063, 25.4063, 0.67888, 0
35.7701, 0.689173, 0.67888, 25.4063, 25.4063, 0.67888, 0
36.1518, 0.68789, 0.67819, 26.1299, 26.1299, 0.67819, 0
36.5132, 0.686398, 0.67668, 26.6707, 26.6707, 0.676654, 0
36.8623, 0.683371, 0.674727, 27.3286, 27.3286, 0.674193, 0
37.2073, 0.67446, 0.665885, 27.9276, 27.9276, 0.660859, 0
37.5646, 0.653879, 0.64207, 28.651, 28.651, 0.64207, 0
37.9219, 0.65094, 0.640195, 28.768, 28.768, 0.640195, 0
38.2875, 0.65094, 0.640195, 28.768, 28.768, 0.640195, 0
