Package version:,2.1.7
Scenario:,apartment1
Connectivity:,global
Planner type:,objectsearch
Robot count:,1
Branch reuse:,enabled
Local reward:,enabled
Min. tree age:,48
Iteration discount:,0.8
Exploration factor:,0.2
Min plan value:,0.001
Action caching:,disabled
ROS time multiplier:,1

Time [s], Map uncertainty (global) [-], Map uncertainty (GS) [-], Total distance [m], Distance (robot 1) [m], Map uncertainty (robot 1) [-], Navigation failures
27.3556, 0.741621, 0.729674, 16.2858, 16.2858, 0.729674, 0
27.6926, 0.741621, 0.729674, 16.2858, 16.2858, 0.729674, 0
28.0378, 0.741621, 0.729674, 16.2858, 16.2858, 0.729674, 0
28.4277, 0.741621, 0.729674, 16.3444, 16.3444, 0.729674, 0
28.7689, 0.7351, 0.726354, 17.0598, 17.0598, 0.725716, 0
29.1426, 0.732519, 0.723437, 17.6593, 17.6593, 0.723112, 0
29.5203, 0.730123, 0.720911, 18.3174, 18.3174, 0.72026, 0
29.8939, 0.72754, 0.717865, 18.975, 18.975, 0.717005, 0
30.2633, 0.725123, 0.714596, 19.6986, 19.6986, 0.714049, 0
30.6045, 0.722467, 0.711901, 20.3565, 20.3565, 0.711576, 0
30.9741, 0.718898, 0.707799, 21.0145, 21.0145, 0.707201, 0
31.3236, 0.716031, 0.705195, 21.5557, 21.5557, 0.704453, 0
31.6729, 0.713158, 0.702083, 22.2138, 22.2138, 0.70151, 0
32.0224, 0.709867, 0.698411, 22.8136, 22.8136, 0.698411, 0
32.3962, 0.706502, 0.694362, 23.2964, 23.2964, 0.694362, 0
32.7417, 0.702317, 0.69263, 23.7792, 23.7792, 0.692318, 0
33.0912, 0.699479, 0.689271, 24.4362, 24.4362, 0.689271, 0
33.4446, 0.697187, 0.68707, 24.9187, 24.9187, 0.686732, 0
33.7978, 0.694242, 0.685169, 25.5179, 25.5179, 0.683099, 0
34.1713, 0.682233, 0.671849, 25.9417, 25.9417, 0.671849, 0
34.5085, 0.682233, 0.670977, 25.9417, 25.9417, 0.670977, 0
34.878, 0.682233, 0.670977, 25.9417, 25.9417, 0.670977, 0
35.2597, 0.682233, 0.670977, 25.9417, 25.9417, 0.670977, 0
35.6415, 0.682233, 0.670977, 25.9417, 25.9417, 0.670977, 0
35.9987, 0.682233, 0.670977, 25.9417, 25.9417, 0.670977, 0
36.3359, 0.682233, 0.670977, 25.9417, 25.9417, 0.670977, 0
36.673, 0.682233, 0.670977, 25.9417, 25.9417, 0.670977, 0
37.0143, 0.682233, 0.670977, 25.9417, 25.9417, 0.670977, 0
37.3718, 0.682233, 0.670977, 25.9417, 25.9417, 0.670977, 0
37.7335, 0.682233, 0.670977, 25.9417, 25.9417, 0.670977, 0
38.0706, 0.682233, 0.670977, 25.9417, 25.9417, 0.670977, 0
38.4605, 0.682033, 0.670977, 26.1173, 26.1173, 0.670977, 0
38.8344, 0.681046, 0.669922, 26.7756, 26.7756, 0.669909, 0
39.1798, 0.679229, 0.668867, 27.4412, 27.4412, 0.667656, 0
39.5655, 0.674883, 0.664557, 28.099, 28.099, 0.663633, 0
39.919, 0.66145, 0.648945, 28.8157, 28.8157, 0.648945, 0
40.2927, 0.64431, 0.633008, 29.2982, 29.2982, 0.6325, 0
40.642, 0.64431, 0.6325, 29.2982, 29.2982, 0.6325, 0
40.9872, 0.64431, 0.6325, 29.2982, 29.2982, 0.6325, 0
41.3365, 0.64431, 0.6325, 29.2982, 29.2982, 0.6325, 0
41.7019, 0.64431, 0.6325, 29.2982, 29.2982, 0.6325, 0
42.0674, 0.64431, 0.6325, 29.2982, 29.2982, 0.6325, 0
42.4368, 0.64431, 0.6325, 29.2982, 29.2982, 0.6325, 0
42.7819, 0.64431, 0.6325, 29.2982, 29.2982, 0.6325, 0
43.1716, 0.64431, 0.6325, 29.2982, 29.2982, 0.6325, 0
43.5329, 0.64431, 0.6325, 29.2982, 29.2982, 0.6325, 0
43.9188, 0.64431, 0.6325, 29.2982, 29.2982, 0.6325, 0
44.2886, 0.64431, 0.6325, 29.2982, 29.2982, 0.6325, 0
44.6705, 0.643998, 0.6325, 29.5394, 29.5394, 0.632422, 0
45.0116, 0.643667, 0.632109, 29.8609, 29.8609, 0.632109, 0
45.3485, 0.643533, 0.631901, 30.3791, 30.3791, 0.631901, 0
45.7058, 0.643379, 0.631862, 30.9785, 30.9785, 0.631862, 0
46.0918, 0.643377, 0.631862, 31.7537, 31.7537, 0.631862, 0
46.4371, 0.643156, 0.631732, 32.3605, 32.3605, 0.631732, 0
46.8027, 0.643008, 0.631602, 32.9601, 32.9601, 0.631602, 0
47.1843, 0.642942, 0.631549, 33.6178, 33.6178, 0.631549, 0
47.5498, 0.642898, 0.631471, 34.3343, 34.3343, 0.631471, 0
47.9274, 0.642898, 0.631471, 34.4, 34.4, 0.631471, 0
48.3052, 0.642898, 0.631471, 34.4, 34.4, 0.631471, 0
48.691, 0.642898, 0.631471, 34.4, 34.4, 0.631471, 0
49.0404, 0.642898, 0.631471, 34.4, 34.4, 0.631471, 0
49.3977, 0.642898, 0.631471, 34.4, 34.4, 0.631471, 0
49.7836, 0.642898, 0.631471, 34.4, 34.4, 0.631471, 0
50.1326, 0.642898, 0.631471, 34.4, 34.4, 0.631471, 0
50.4981, 0.642898, 0.631471, 34.4, 34.4, 0.631471, 0
50.8636, 0.642898, 0.631471, 34.4, 34.4, 0.631471, 0
51.2454, 0.642898, 0.631471, 34.4, 34.4, 0.631471, 0
51.619, 0.642898, 0.631471, 34.4, 34.4, 0.631471, 0
51.9925, 0.642898, 0.631471, 34.4, 34.4, 0.631471, 0
52.3418, 0.642898, 0.631471, 34.4, 34.4, 0.631471, 0
52.7111, 0.642898, 0.631471, 34.4, 34.4, 0.631471, 0
53.0809, 0.642898, 0.631471, 34.4, 34.4, 0.631471, 0
53.4707, 0.642898, 0.631471, 34.4, 34.4, 0.631471, 0
53.8443, 0.642898, 0.631471, 34.4, 34.4, 0.631471, 0
54.2057, 0.642898, 0.631471, 34.4, 34.4, 0.631471, 0
54.563, 0.642898, 0.631471, 34.4, 34.4, 0.631471, 0
54.9205, 0.642898, 0.631471, 34.4, 34.4, 0.631471, 0
55.2982, 0.642898, 0.631471, 34.4, 34.4, 0.631471, 0
55.6518, 0.642898, 0.631471, 34.4, 34.4, 0.631471, 0
56.0092, 0.642898, 0.631471, 34.4, 34.4, 0.631471, 0
56.35, 0.642898, 0.631471, 34.4, 34.4, 0.631471, 0
56.74, 0.642898, 0.631471, 34.4, 34.4, 0.631471, 0
57.1056, 0.642898, 0.631471, 34.4, 34.4, 0.631471, 0
57.4508, 0.642898, 0.631471, 34.4, 34.4, 0.631471, 0
57.7921, 0.642898, 0.631471, 34.4, 34.4, 0.631471, 0
58.1657, 0.642898, 0.631471, 34.4, 34.4, 0.631471, 0
58.5354, 0.642898, 0.631471, 34.4, 34.4, 0.631471, 0
58.8725, 0.642898, 0.631471, 34.4, 34.4, 0.631471, 0
59.2418, 0.642898, 0.631471, 34.4, 34.4, 0.631471, 0
59.5868, 0.642898, 0.631471, 34.4, 34.4, 0.631471, 0
59.9238, 0.642898, 0.631471, 34.4, 34.4, 0.631471, 0
60.2975, 0.642898, 0.631471, 34.4, 34.4, 0.631471, 0
60.6424, 0.642898, 0.631471, 34.4, 34.4, 0.631471, 0
61.0239, 0.642898, 0.631471, 34.4, 34.4, 0.631471, 0
61.365, 0.642898, 0.631471, 34.4, 34.4, 0.631471, 0
61.7141, 0.642898, 0.631471, 34.4, 34.4, 0.631471, 0
62.0672, 0.642898, 0.631471, 34.4, 34.4, 0.631471, 0
62.4042, 0.642898, 0.631471, 34.4, 34.4, 0.631471, 0
62.7576, 0.642898, 0.631471, 34.4, 34.4, 0.631471, 0
63.1028, 0.642898, 0.631471, 34.4, 34.4, 0.631471, 0
63.4601, 0.642898, 0.631471, 34.4, 34.4, 0.631471, 0
63.8295, 0.642898, 0.631471, 34.4, 34.4, 0.631471, 0
64.195, 0.642898, 0.631471, 34.4, 34.4, 0.631471, 0
64.5483, 0.642898, 0.631471, 34.4, 34.4, 0.631471, 0
64.9178, 0.642898, 0.631471, 34.4, 34.4, 0.631471, 0
65.2874, 0.642898, 0.631471, 34.4, 34.4, 0.631471, 0
65.6407, 0.642898, 0.631471, 34.4, 34.4, 0.631471, 0
66.0021, 0.642898, 0.631471, 34.4, 34.4, 0.631471, 0
66.3471, 0.642898, 0.631471, 34.4, 34.4, 0.631471, 0
66.6883, 0.642898, 0.631471, 34.4, 34.4, 0.631471, 0
67.0293, 0.642898, 0.631471, 34.4, 34.4, 0.631471, 0
67.3988, 0.642898, 0.631471, 34.4, 34.4, 0.631471, 0
67.7888, 0.642898, 0.631471, 34.4, 34.4, 0.631471, 0
68.126, 0.642898, 0.631471, 34.4, 34.4, 0.631471, 0
68.4876, 0.642898, 0.631471, 34.4, 34.4, 0.631471, 0
68.8409, 0.642898, 0.631471, 34.4, 34.4, 0.631471, 0
69.2105, 0.642898, 0.631471, 34.4, 34.4, 0.631471, 0
69.5841, 0.642898, 0.631471, 34.4, 34.4, 0.631471, 0
69.9535, 0.642898, 0.631471, 34.4, 34.4, 0.631471, 0
70.2988, 0.642898, 0.631471, 34.4, 34.4, 0.631471, 0
70.648, 0.642898, 0.631471, 34.4, 34.4, 0.631471, 0
70.9932, 0.642898, 0.631471, 34.4, 34.4, 0.631471, 0
71.3666, 0.642898, 0.631471, 34.4, 34.4, 0.631471, 0
71.7117, 0.642898, 0.631471, 34.4, 34.4, 0.631471, 0
72.0607, 0.642898, 0.631471, 34.4, 34.4, 0.631471, 0
72.4302, 0.642898, 0.631471, 34.4, 34.4, 0.631471, 0
72.7794, 0.642898, 0.631471, 34.4, 34.4, 0.631471, 0
73.1531, 0.642898, 0.631471, 34.4, 34.4, 0.631471, 0
73.4984, 0.642898, 0.631471, 34.4, 34.4, 0.631471, 0
73.86, 0.642898, 0.631471, 34.4, 34.4, 0.631471, 0
74.2217, 0.642898, 0.631471, 34.4, 34.4, 0.631471, 0
74.5875, 0.642898, 0.631471, 34.4, 34.4, 0.631471, 0
74.9529, 0.642898, 0.631471, 34.4, 34.4, 0.631471, 0
75.3389, 0.642898, 0.631471, 34.4, 34.4, 0.631471, 0
75.7087, 0.642898, 0.631471, 34.4, 34.4, 0.631471, 0
76.0865, 0.642898, 0.631471, 34.4, 34.4, 0.631471, 0
76.4238, 0.642898, 0.631471, 34.4, 34.4, 0.631471, 0
76.7973, 0.642898, 0.631471, 34.4, 34.4, 0.631471, 0
77.1587, 0.642898, 0.631471, 34.4, 34.4, 0.631471, 0
77.5242, 0.642898, 0.631471, 34.4, 34.4, 0.631471, 0
77.9101, 0.642898, 0.631471, 34.4, 34.4, 0.631471, 0
78.2511, 0.642898, 0.631471, 34.4, 34.4, 0.631471, 0
78.5884, 0.642898, 0.631471, 34.4, 34.4, 0.631471, 0
78.9539, 0.642898, 0.631471, 34.4, 34.4, 0.631471, 0
79.2991, 0.642898, 0.631471, 34.4, 34.4, 0.631471, 0
79.6647, 0.642898, 0.631471, 34.4, 34.4, 0.631471, 0
80.0058, 0.642898, 0.631471, 34.4, 34.4, 0.631471, 0
80.3714, 0.642898, 0.631471, 34.4, 34.4, 0.631471, 0
80.7493, 0.642898, 0.631471, 34.4, 34.4, 0.631471, 0
81.1271, 0.642898, 0.631471, 34.4, 34.4, 0.631471, 0
81.4885, 0.642898, 0.631471, 34.4, 34.4, 0.631471, 0
81.858, 0.642898, 0.631471, 34.4, 34.4, 0.631471, 0
82.2112, 0.642898, 0.631471, 34.4, 34.4, 0.631471, 0
82.5485, 0.642898, 0.631471, 34.4, 34.4, 0.631471, 0
82.9263, 0.642898, 0.631471, 34.4, 34.4, 0.631471, 0
83.2879, 0.642898, 0.631471, 34.4, 34.4, 0.631471, 0
83.6576, 0.642898, 0.631471, 34.4, 34.4, 0.631471, 0
84.0194, 0.642898, 0.631471, 34.4, 34.4, 0.631471, 0
84.3647, 0.642898, 0.631471, 34.4, 34.4, 0.631471, 0
84.7506, 0.642898, 0.631471, 34.4, 34.4, 0.631471, 0
85.0916, 0.642898, 0.631471, 34.4, 34.4, 0.631471, 0
85.4367, 0.642898, 0.631471, 34.4, 34.4, 0.631471, 0
85.7902, 0.642898, 0.631471, 34.4, 34.4, 0.631471, 0
86.1474, 0.642898, 0.631471, 34.4, 34.4, 0.631471, 0
86.5006, 0.642898, 0.631471, 34.4, 34.4, 0.631471, 0
86.8824, 0.642898, 0.631471, 34.4, 34.4, 0.631471, 0
87.2358, 0.642898, 0.631471, 34.4, 34.4, 0.631471, 0
87.5769, 0.642898, 0.631471, 34.4, 34.4, 0.631471, 0
87.9669, 0.642898, 0.631471, 34.4, 34.4, 0.631471, 0
88.3038, 0.642898, 0.631471, 34.4, 34.4, 0.631471, 0
88.6735, 0.642898, 0.631471, 34.4, 34.4, 0.631471, 0
89.0189, 0.642898, 0.631471, 34.4, 34.4, 0.631471, 0
89.3562, 0.642898, 0.631471, 34.4, 34.4, 0.631471, 0
89.7137, 0.642898, 0.631471, 34.4, 34.4, 0.631471, 0
90.0592, 0.642898, 0.631471, 34.4, 34.4, 0.631471, 0
90.3962, 0.642898, 0.631471, 34.4, 34.4, 0.631471, 0
90.7738, 0.642898, 0.631471, 34.4, 34.4, 0.631471, 0
91.1189, 0.642898, 0.631471, 34.4, 34.4, 0.631471, 0
91.4804, 0.642898, 0.631471, 34.4, 34.4, 0.631471, 0
91.8379, 0.642898, 0.631471, 34.4, 34.4, 0.631471, 0
92.1994, 0.642898, 0.631471, 34.4, 34.4, 0.631471, 0
92.561, 0.642898, 0.631471, 34.4, 34.4, 0.631471, 0
92.9549, 0.642898, 0.631471, 34.4, 34.4, 0.631471, 0
93.3242, 0.642898, 0.631471, 34.4, 34.4, 0.631471, 0
93.6693, 0.642898, 0.631471, 34.4, 34.4, 0.631471, 0
94.0266, 0.642898, 0.631471, 34.4, 34.4, 0.631471, 0
94.3919, 0.642898, 0.631471, 34.4, 34.4, 0.631471, 0
94.7329, 0.642898, 0.631471, 34.4, 34.4, 0.631471, 0
95.0823, 0.642898, 0.631471, 34.4, 34.4, 0.631471, 0
95.4558, 0.642898, 0.631471, 34.4, 34.4, 0.631471, 0
95.8091, 0.642898, 0.631471, 34.4, 34.4, 0.631471, 0
96.1464, 0.642898, 0.631471, 34.4, 34.4, 0.631471, 0
96.4837, 0.642898, 0.631471, 34.4, 34.4, 0.631471, 0
96.8736, 0.642898, 0.631471, 34.4, 34.4, 0.631471, 0
97.2431, 0.642898, 0.631471, 34.4, 34.4, 0.631471, 0
97.5964, 0.642898, 0.631471, 34.4, 34.4, 0.631471, 0
97.9741, 0.642898, 0.631471, 34.4, 34.4, 0.631471, 0
98.356, 0.642898, 0.631471, 34.4, 34.4, 0.631471, 0
98.7255, 0.642898, 0.631471, 34.4, 34.4, 0.631471, 0
99.1152, 0.642898, 0.631471, 34.4, 34.4, 0.631471, 0
99.4765, 0.642898, 0.631471, 34.4, 34.4, 0.631471, 0
99.8501, 0.642898, 0.631471, 34.4, 34.4, 0.631471, 0
100.216, 0.642898, 0.631471, 34.4, 34.4, 0.631471, 0
100.565, 0.642898, 0.631471, 34.4, 34.4, 0.631471, 0
100.906, 0.642898, 0.631471, 34.4, 34.4, 0.631471, 0
101.272, 0.642898, 0.631471, 34.4, 34.4, 0.631471, 0
101.645, 0.642898, 0.631471, 34.4, 34.4, 0.631471, 0
101.998, 0.642898, 0.631471, 34.4, 34.4, 0.631471, 0
102.352, 0.642898, 0.631471, 34.4, 34.4, 0.631471, 0
102.697, 0.642898, 0.631471, 34.4, 34.4, 0.631471, 0
103.058, 0.642898, 0.631471, 34.4, 34.4, 0.631471, 0
103.416, 0.642898, 0.631471, 34.4, 34.4, 0.631471, 0
103.765, 0.642898, 0.631471, 34.4, 34.4, 0.631471, 0
104.139, 0.642898, 0.631471, 34.4, 34.4, 0.631471, 0
104.504, 0.642898, 0.631471, 34.4, 34.4, 0.631471, 0
104.898, 0.642898, 0.631471, 34.4, 34.4, 0.631471, 0
105.26, 0.642898, 0.631471, 34.4, 34.4, 0.631471, 0
105.605, 0.642898, 0.631471, 34.4, 34.4, 0.631471, 0
105.97, 0.642898, 0.631471, 34.4, 34.4, 0.631471, 0
106.344, 0.642898, 0.631471, 34.4, 34.4, 0.631471, 0
106.73, 0.642898, 0.631471, 34.4, 34.4, 0.631471, 0
107.091, 0.642898, 0.631471, 34.4, 34.4, 0.631471, 0
107.477, 0.642898, 0.631471, 34.4, 34.4, 0.631471, 0
107.866, 0.642898, 0.631471, 34.4, 34.4, 0.631471, 0
108.224, 0.642898, 0.631471, 34.4, 34.4, 0.631471, 0
108.589, 0.642898, 0.631471, 34.4, 34.4, 0.631471, 0
108.934, 0.642898, 0.631471, 34.4, 34.4, 0.631471, 0
109.296, 0.642898, 0.631471, 34.4, 34.4, 0.631471, 0
109.661, 0.642898, 0.631471, 34.4, 34.4, 0.631471, 0
110.051, 0.642898, 0.631471, 34.4, 34.4, 0.631471, 0
110.425, 0.642898, 0.631471, 34.4, 34.4, 0.631471, 0
110.778, 0.642898, 0.631471, 34.4, 34.4, 0.631471, 0
111.147, 0.642898, 0.631471, 34.4, 34.4, 0.631471, 0
111.517, 0.642898, 0.631471, 34.4, 34.4, 0.631471, 0
111.907, 0.642898, 0.631471, 34.4, 34.4, 0.631471, 0
112.268, 0.642898, 0.631471, 34.4, 34.4, 0.631471, 0
112.633, 0.642898, 0.631471, 34.4, 34.4, 0.631471, 0
112.991, 0.642898, 0.631471, 34.4, 34.4, 0.631471, 0
113.368, 0.642898, 0.631471, 34.4, 34.4, 0.631471, 0
113.705, 0.642898, 0.631471, 34.4, 34.4, 0.631471, 0
114.075, 0.642898, 0.631471, 34.4, 34.4, 0.631471, 0
114.425, 0.642898, 0.631471, 34.4, 34.4, 0.631471, 0
114.794, 0.642898, 0.631471, 34.4, 34.4, 0.631471, 0
115.18, 0.642898, 0.631471, 34.4, 34.4, 0.631471, 0
115.546, 0.642898, 0.631471, 34.4, 34.4, 0.631471, 0
115.928, 0.642898, 0.631471, 34.4, 34.4, 0.631471, 0
116.285, 0.642898, 0.631471, 34.4, 34.4, 0.631471, 0
116.667, 0.642898, 0.631471, 34.4, 34.4, 0.631471, 0
117.012, 0.642898, 0.631471, 34.4, 34.4, 0.631471, 0
117.389, 0.642898, 0.631471, 34.4, 34.4, 0.631471, 0
117.734, 0.642898, 0.631471, 34.4, 34.4, 0.631471, 0
118.096, 0.642898, 0.631471, 34.4, 34.4, 0.631471, 0
118.441, 0.642898, 0.631471, 34.4, 34.4, 0.631471, 0
118.778, 0.642898, 0.631471, 34.4, 34.4, 0.631471, 0
119.16, 0.642898, 0.631471, 34.4, 34.4, 0.631471, 0
119.506, 0.642898, 0.631471, 34.4, 34.4, 0.631471, 0
119.847, 0.642898, 0.631471, 34.4, 34.4, 0.631471, 0
120.204, 0.642898, 0.631471, 34.4, 34.4, 0.631471, 0
120.554, 0.642898, 0.631471, 34.4, 34.4, 0.631471, 0
120.903, 0.642898, 0.631471, 34.4, 34.4, 0.631471, 0
121.24, 0.642898, 0.631471, 34.4, 34.4, 0.631471, 0
121.578, 0.642898, 0.631471, 34.4, 34.4, 0.631471, 0
121.947, 0.642898, 0.631471, 34.4, 34.4, 0.631471, 0
122.313, 0.642898, 0.631471, 34.4, 34.4, 0.631471, 0
122.651, 0.642898, 0.631471, 34.4, 34.4, 0.631471, 0
123.037, 0.642898, 0.631471, 34.4, 34.4, 0.631471, 0
123.419, 0.642898, 0.631471, 34.4, 34.4, 0.631471, 0
123.805, 0.642898, 0.631471, 34.4, 34.4, 0.631471, 0
124.158, 0.642898, 0.631471, 34.4, 34.4, 0.631471, 0
124.52, 0.642898, 0.631471, 34.4, 34.4, 0.631471, 0
124.885, 0.642898, 0.631471, 34.4, 34.4, 0.631471, 0
125.263, 0.642898, 0.631471, 34.4, 34.4, 0.631471, 0
125.637, 0.642898, 0.631471, 34.4, 34.4, 0.631471, 0
126.035, 0.642898, 0.631471, 34.4, 34.4, 0.631471, 0
126.421, 0.642898, 0.631471, 34.4, 34.4, 0.631471, 0
126.758, 0.642898, 0.631471, 34.4, 34.4, 0.631471, 0
127.135, 0.642898, 0.631471, 34.4, 34.4, 0.631471, 0
127.488, 0.642898, 0.631471, 34.4, 34.4, 0.631471, 0
127.87, 0.642898, 0.631471, 34.4, 34.4, 0.631471, 0
128.207, 0.642898, 0.631471, 34.4, 34.4, 0.631471, 0
128.545, 0.642898, 0.631471, 34.4, 34.4, 0.631471, 0
128.922, 0.642898, 0.631471, 34.4, 34.4, 0.631471, 0
129.316, 0.642898, 0.631471, 34.4, 34.4, 0.631471, 0
129.686, 0.642898, 0.631471, 34.4, 34.4, 0.631471, 0
130.072, 0.642898, 0.631471, 34.4, 34.4, 0.631471, 0
130.446, 0.642898, 0.631471, 34.4, 34.4, 0.631471, 0
130.787, 0.642898, 0.631471, 34.4, 34.4, 0.631471, 0
131.125, 0.642898, 0.631471, 34.4, 34.4, 0.631471, 0
131.474, 0.642898, 0.631471, 34.4, 34.4, 0.631471, 0
131.832, 0.642898, 0.631471, 34.4, 34.4, 0.631471, 0
132.194, 0.642898, 0.631471, 34.4, 34.4, 0.631471, 0
132.568, 0.642898, 0.631471, 34.4, 34.4, 0.631471, 0
132.913, 0.642898, 0.631471, 34.4, 34.4, 0.631471, 0
133.267, 0.642898, 0.631471, 34.4, 34.4, 0.631471, 0
133.62, 0.642898, 0.631471, 34.4, 34.4, 0.631471, 0
133.998, 0.642898, 0.631471, 34.4, 34.4, 0.631471, 0
134.348, 0.642898, 0.631471, 34.4, 34.4, 0.631471, 0
134.717, 0.642898, 0.631471, 34.4, 34.4, 0.631471, 0
135.067, 0.642898, 0.631471, 34.4, 34.4, 0.631471, 0
135.46, 0.642898, 0.631471, 34.4, 34.4, 0.631471, 0
135.838, 0.642898, 0.631471, 34.4, 34.4, 0.631471, 0
136.196, 0.642898, 0.631471, 34.4, 34.4, 0.631471, 0
