Package version:,2.1.7
Scenario:,apartment1
Connectivity:,global
Planner type:,objectsearch
Robot count:,1
Branch reuse:,enabled
Local reward:,enabled
Min. tree age:,48
Iteration discount:,0.8
Exploration factor:,0.2
Min plan value:,0.001
Action caching:,disabled
ROS time multiplier:,1

Time [s], Map uncertainty (global) [-], Map uncertainty (GS) [-], Total distance [m], Distance (robot 1) [m], Map uncertainty (robot 1) [-], Navigation failures
14.0545, 0.964656, 0.943815, 0, 0, 0.943815, 0
14.4198, 0.964656, 0.943815, 0, 0, 0.943815, 0
14.761, 0.964656, 0.943815, 0, 0, 0.943815, 0
15.1104, 0.964656, 0.943815, 0, 0, 0.943815, 0
15.5047, 0.964656, 0.943815, 0, 0, 0.943815, 0
15.8503, 0.964656, 0.943815, 0, 0, 0.943815, 0
16.1919, 0.964656, 0.943815, 0, 0, 0.943815, 0
16.5413, 0.964656, 0.943815, 0, 0, 0.943815, 0
16.9434, 0.964656, 0.943815, 0, 0, 0.943815, 0
17.3135, 0.964656, 0.943815, 0, 0, 0.943815, 0
17.6872, 0.964656, 0.943815, 0, 0, 0.943815, 0
18.0815, 0.964656, 0.943815, 0, 0, 0.943815, 0
18.4754, 0.964656, 0.943815, 0, 0, 0.943815, 0
18.8731, 0.964656, 0.943815, 0, 0, 0.943815, 0
19.2185, 0.964656, 0.943815, 0, 0, 0.943815, 0
19.5842, 0.964656, 0.943815, 0, 0, 0.943815, 0
19.9699, 0.964656, 0.943815, 0, 0, 0.943815, 0
20.3151, 0.964656, 0.943815, 0, 0, 0.943815, 0
20.6646, 0.964656, 0.943815, 0, 0, 0.943815, 0
21.014, 0.964656, 0.943815, 0, 0, 0.943815, 0
21.3918, 0.964656, 0.943815, 0, 0, 0.943815, 0
21.7697, 0.964656, 0.943815, 0, 0, 0.943815, 0
22.1233, 0.964656, 0.943815, 0, 0, 0.943815, 0
22.497, 0.964656, 0.943815, 0, 0, 0.943815, 0
22.8505, 0.964656, 0.943815, 0, 0, 0.943815, 0
23.2282, 0.964656, 0.943815, 0, 0, 0.943815, 0
23.5937, 0.964656, 0.943815, 0, 0, 0.943815, 0
23.9918, 0.964656, 0.943815, 0, 0, 0.943815, 0
24.3655, 0.964656, 0.943815, 0, 0, 0.943815, 0
24.7308, 0.964656, 0.943815, 0, 0, 0.943815, 0
25.1366, 0.964656, 0.943815, 0, 0, 0.943815, 0
25.5263, 0.964656, 0.943815, 0, 0, 0.943815, 0
25.8958, 0.964656, 0.943815, 0, 0, 0.943815, 0
26.2777, 0.964656, 0.943815, 0, 0, 0.943815, 0
26.6554, 0.964656, 0.943815, 0, 0, 0.943815, 0
27.0415, 0.964656, 0.943815, 0, 0, 0.943815, 0
27.3987, 0.964656, 0.943815, 0, 0, 0.943815, 0
27.7804, 0.964656, 0.943815, 0, 0, 0.943815, 0
28.1176, 0.964656, 0.943815, 0, 0, 0.943815, 0
28.4751, 0.964656, 0.943815, 0, 0, 0.943815, 0
28.8242, 0.964656, 0.943815, 0, 0, 0.943815, 0
29.2098, 0.964656, 0.943815, 0, 0, 0.943815, 0
29.5875, 0.964656, 0.943815, 0, 0, 0.943815, 0
29.9369, 0.964656, 0.943815, 0, 0, 0.943815, 0
30.2863, 0.964656, 0.943815, 0, 0, 0.943815, 0
30.6313, 0.964656, 0.943815, 0, 0, 0.943815, 0
30.9968, 0.964656, 0.943815, 0, 0, 0.943815, 0
31.3463, 0.964656, 0.943815, 0, 0, 0.943815, 0
31.7117, 0.964656, 0.943815, 0, 0, 0.943815, 0
32.061, 0.964656, 0.943815, 0, 0, 0.943815, 0
32.4225, 0.964656, 0.943815, 0, 0, 0.943815, 0
32.796, 0.964656, 0.943815, 0, 0, 0.943815, 0
33.1656, 0.964656, 0.943815, 0, 0, 0.943815, 0
33.5353, 0.964656, 0.943815, 0, 0, 0.943815, 0
33.9373, 0.964656, 0.943815, 0, 0, 0.943815, 0
34.2948, 0.964656, 0.943815, 0, 0, 0.943815, 0
34.6402, 0.964656, 0.943815, 0, 0, 0.943815, 0
35.0302, 0.964656, 0.943815, 0, 0, 0.943815, 0
35.4322, 0.964656, 0.943815, 0, 0, 0.943815, 0
35.7693, 0.964656, 0.943815, 0, 0, 0.943815, 0
36.1673, 0.964656, 0.943815, 0, 0, 0.943815, 0
36.5043, 0.964656, 0.943815, 0, 0, 0.943815, 0
36.8496, 0.964656, 0.943815, 0, 0, 0.943815, 0
37.2193, 0.964656, 0.943815, 0, 0, 0.943815, 0
37.5929, 0.964656, 0.943815, 0, 0, 0.943815, 0
37.938, 0.964656, 0.943815, 0, 0, 0.943815, 0
38.3359, 0.964656, 0.943815, 0, 0, 0.943815, 0
38.7054, 0.964656, 0.943815, 0, 0, 0.943815, 0
39.0871, 0.964656, 0.943815, 0, 0, 0.943815, 0
39.4689, 0.964656, 0.943815, 0, 0, 0.943815, 0
39.8467, 0.964656, 0.943815, 0, 0, 0.943815, 0
40.2244, 0.964656, 0.943815, 0, 0, 0.943815, 0
40.5899, 0.964656, 0.943815, 0, 0, 0.943815, 0
40.9638, 0.964656, 0.943815, 0, 0, 0.943815, 0
41.3172, 0.964656, 0.943815, 0, 0, 0.943815, 0
41.6584, 0.964656, 0.943815, 0, 0, 0.943815, 0
42.0483, 0.964656, 0.943815, 0, 0, 0.943815, 0
42.4018, 0.964656, 0.943815, 0, 0, 0.943815, 0
42.7632, 0.964656, 0.943815, 0, 0, 0.943815, 0
43.1488, 0.964656, 0.943815, 0, 0, 0.943815, 0
43.5183, 0.964656, 0.943815, 0, 0, 0.943815, 0
43.9166, 0.964656, 0.943815, 0, 0, 0.943815, 0
44.2536, 0.964656, 0.943815, 0, 0, 0.943815, 0
44.6191, 0.964656, 0.943815, 0, 0, 0.943815, 0
44.9886, 0.964656, 0.943815, 0, 0, 0.943815, 0
45.3783, 0.964656, 0.943815, 0, 0, 0.943815, 0
45.7278, 0.964656, 0.943815, 0, 0, 0.943815, 0
46.0611, 0.964656, 0.943815, 0, 0, 0.943815, 0
46.4389, 0.964656, 0.943815, 0, 0, 0.943815, 0
46.7841, 0.964656, 0.943815, 0, 0, 0.943815, 0
47.1621, 0.964656, 0.943815, 0, 0, 0.943815, 0
47.5195, 0.964656, 0.943815, 0, 0, 0.943815, 0
47.8566, 0.964656, 0.943815, 0, 0, 0.943815, 0
48.21, 0.964656, 0.943815, 0, 0, 0.943815, 0
48.5796, 0.964656, 0.943815, 0, 0, 0.943815, 0
48.9453, 0.964656, 0.943815, 0, 0, 0.943815, 0
49.3107, 0.964656, 0.943815, 0, 0, 0.943815, 0
49.6521, 0.964656, 0.943815, 0, 0, 0.943815, 0
50.05, 0.964656, 0.943815, 0, 0, 0.943815, 0
50.3869, 0.964656, 0.943815, 0, 0, 0.943815, 0
50.7442, 0.964656, 0.943815, 0, 0, 0.943815, 0
51.1097, 0.964656, 0.943815, 0, 0, 0.943815, 0
51.5201, 0.964656, 0.943815, 0, 0, 0.943815, 0
51.9224, 0.947417, 0.940638, 0.482636, 0.482636, 0.940638, 0
52.3164, 0.932898, 0.927539, 1.08222, 1.08222, 0.927539, 0
52.7144, 0.917177, 0.912057, 1.85729, 1.85729, 0.910352, 0
53.096, 0.908921, 0.906419, 2.45638, 2.45638, 0.904844, 0
53.433, 0.904975, 0.900078, 3.05569, 3.05569, 0.900078, 0
53.77, 0.899994, 0.896458, 3.72065, 3.72065, 0.895417, 0
54.1113, 0.895098, 0.891367, 4.43725, 4.43725, 0.890456, 0
54.4483, 0.8883, 0.883203, 5.0367, 5.0367, 0.883203, 0
54.8301, 0.877129, 0.872148, 5.63629, 5.63629, 0.872148, 0
55.2036, 0.867456, 0.864805, 6.30104, 6.30104, 0.862422, 0
55.5448, 0.856352, 0.853464, 6.90076, 6.90076, 0.850299, 0
55.9509, 0.83884, 0.834089, 7.61702, 7.61702, 0.829805, 0
56.3288, 0.82571, 0.820729, 8.34128, 8.34128, 0.818945, 0
56.6985, 0.819798, 0.812083, 9.05769, 9.05769, 0.812083, 0
57.0679, 0.811725, 0.807474, 9.6571, 9.6571, 0.805716, 0
57.4497, 0.790681, 0.790052, 10.4391, 10.4391, 0.785156, 0
57.8028, 0.772527, 0.766484, 11.0382, 11.0382, 0.764531, 0
58.1685, 0.765294, 0.758268, 11.6379, 11.6379, 0.758268, 0
58.5584, 0.759569, 0.752005, 12.296, 12.296, 0.751341, 0
58.9564, 0.755148, 0.746745, 13.0196, 13.0196, 0.746745, 0
59.3384, 0.751565, 0.742982, 13.7364, 13.7364, 0.742982, 0
59.7204, 0.747827, 0.739883, 14.402, 14.402, 0.739128, 0
60.0779, 0.74531, 0.736784, 15.0601, 15.0601, 0.736159, 0
60.4642, 0.742017, 0.733437, 15.8359, 15.8359, 0.732201, 0
60.8055, 0.738752, 0.72918, 16.4356, 16.4356, 0.72918, 0
61.1752, 0.734487, 0.72487, 17.1011, 17.1011, 0.72487, 0
61.5205, 0.73049, 0.722096, 17.7593, 17.7593, 0.719857, 0
