Package version:,2.1.7
Scenario:,apartment1
Connectivity:,global
Planner type:,objectsearch
Robot count:,1
Branch reuse:,enabled
Local reward:,enabled
Min. tree age:,48
Iteration discount:,0.8
Exploration factor:,0.2
Min plan value:,0.001
Action caching:,disabled
ROS time multiplier:,1

Time [s], Map uncertainty (global) [-], Map uncertainty (GS) [-], Total distance [m], Distance (robot 1) [m], Map uncertainty (robot 1) [-], Navigation failures
38.5273, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
38.8968, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
39.2341, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
39.6445, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
40.0183, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
40.3673, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
40.7206, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
41.0986, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
41.4601, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
41.842, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
42.2117, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
42.5856, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
42.947, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
43.3043, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
43.674, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
44.0599, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
44.4253, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
44.8071, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
45.185, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
45.5667, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
45.9362, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
46.318, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
46.716, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
47.1058, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
47.4834, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
47.841, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
48.1822, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
48.5275, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
48.9135, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
49.2911, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
49.6282, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
50.0098, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
50.3835, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
50.7206, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
51.0863, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
51.4396, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
51.8173, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
52.1788, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
52.5443, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
52.8895, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
53.2426, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
53.6164, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
54.0022, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
54.3434, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
54.7091, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
55.0995, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
55.4733, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
55.8104, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
56.1558, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
56.5458, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
56.9236, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
57.3261, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
57.708, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
58.0493, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
58.443, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
58.7802, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
59.162, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
59.5157, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
59.8733, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
60.2513, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
60.6657, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
61.0232, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
61.3888, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
61.7341, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
62.0874, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
62.4446, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
62.8182, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
63.2042, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
63.6024, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
63.9395, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
64.3049, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
64.6581, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
65.0317, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
65.4137, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
65.8158, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
66.1568, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
66.5385, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
66.8918, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
67.2531, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
67.6309, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
67.968, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
68.3255, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
68.687, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
69.0649, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
69.4465, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
69.8204, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
70.1697, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
70.5641, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
70.9418, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
71.336, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
71.7219, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
72.0956, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
72.4816, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
72.8714, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
73.2654, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
73.639, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
73.9881, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
74.3456, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
74.6827, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
75.0278, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
75.4261, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
75.7917, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
76.1494, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
76.5515, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
76.917, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
77.2621, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
77.6073, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
77.9854, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
78.351, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
78.7407, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
79.1266, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
79.5246, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
79.9103, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
80.3042, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
80.6823, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
81.0683, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
81.4459, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
81.7993, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
82.1649, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
82.5062, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
82.8554, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
83.1968, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
83.5541, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
83.9197, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
84.3098, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
84.6794, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
85.033, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
85.3701, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
85.7356, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
86.0769, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
86.418, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
86.7878, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
87.1292, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
87.4787, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
87.8441, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
88.2341, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
88.5876, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
88.9368, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
89.3348, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
89.6842, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
90.0296, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
90.3913, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
90.7487, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
91.1183, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
91.4677, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
91.813, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
92.1625, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
92.5281, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
92.9141, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
93.2634, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
93.6046, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
93.9989, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
94.3482, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
94.6855, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
95.0472, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
95.4208, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
95.762, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
96.0992, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
96.4403, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
96.8139, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
97.1755, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
97.5656, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
97.9597, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
98.3131, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
98.6827, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
99.0685, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
99.4545, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
99.8444, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
100.186, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
100.551, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
100.909, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
101.262, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
101.656, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
102.01, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
102.351, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
102.737, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
103.078, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
103.427, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
103.789, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
104.126, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
104.52, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
104.874, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
105.219, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
105.613, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
105.958, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
106.303, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
106.649, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
107.039, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
107.429, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
107.782, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
108.135, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
108.476, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
108.826, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
109.167, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
109.513, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
109.858, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
110.199, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
110.557, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
110.898, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
111.292, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
111.69, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
112.052, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
112.446, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
112.799, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
113.169, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
113.514, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
113.9, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
114.237, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
114.627, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
114.98, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
115.358, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
115.716, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
116.073, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
116.414, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
116.76, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
117.145, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
117.487, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
117.853, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
118.206, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
118.572, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
118.913, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
119.307, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
119.649, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
120.027, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
120.413, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
120.754, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
121.14, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
121.49, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
121.868, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
122.25, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
122.611, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
122.973, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
123.347, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
123.684, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
124.065, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
124.435, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
124.797, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
125.15, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
125.487, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
125.882, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
126.255, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
126.645, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
127.031, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
127.425, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
127.778, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
128.116, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
128.473, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
128.867, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
129.212, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
129.553, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
129.935, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
130.313, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
130.678, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
131.019, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
131.361, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
131.734, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
132.092, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
132.433, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
